,target,1,2,3,4,text
5235,0,2326453369,Thu Jun 25 07:03:42 PDT 2009,NO_QUERY,claire_walker89,That was a mission. Hating the emptiness of my room 
5236,0,1881860769,Fri May 22 05:43:38 PDT 2009,NO_QUERY,deebee_,@FRANKiEFiER yeah i know. thats kinda sad considering that was 3 weeks ago 
5237,0,2225412189,Thu Jun 18 10:41:17 PDT 2009,NO_QUERY,kg_05,Excited about my first letter from babe &lt;3 Stressin over these summer classes!  uuuggghhh....Ready for August...
5238,0,2058369487,Sat Jun 06 14:48:11 PDT 2009,NO_QUERY,MarLo2332,@scoralli hi love!! I miss you and need to see you!! 
5239,0,1989472820,Mon Jun 01 01:40:18 PDT 2009,NO_QUERY,nancy_oxo,argh weird pedo ppl are following me 
5240,0,2061077687,Sat Jun 06 20:08:04 PDT 2009,NO_QUERY,CindyReinoehl,Last night camping 
5241,0,1932479279,Tue May 26 21:33:02 PDT 2009,NO_QUERY,felicityfuller,@littledotty yes - i have to get there by 8 and it takes me 2hrs to get there  lol
5242,0,1965840380,Fri May 29 16:38:25 PDT 2009,NO_QUERY,ArmyStrykersMom,Cleaned out my Followers List and blocked the porn girls &amp; Crap Now I look like a spammer 
5243,0,2247975385,Fri Jun 19 19:54:47 PDT 2009,NO_QUERY,suckaforlove,tic tic toc toc tic tic toc toc .. wake up wake up  now I wanna cry
5244,0,2045031660,Fri Jun 05 10:08:19 PDT 2009,NO_QUERY,__Greer__,About to leave @Miss_Jenny's  the hangover was absolutely hilariousss go see it! Love the midnight movie crew &lt;3
5245,0,2255812361,Sat Jun 20 11:49:38 PDT 2009,NO_QUERY,DDubsTweetheart,Finally a nice day in MA! Don't think I could have taken more rain. Having @NKOTB withdrawl  &lt;*Sandi* &gt;
5246,0,1976752969,Sat May 30 18:58:03 PDT 2009,NO_QUERY,mayelin23,"im sleepy , =/ .. i guess is cuz i just slept for 4 hours "
5247,0,1685446825,Sun May 03 00:25:49 PDT 2009,NO_QUERY,cammotherbitch,Still in my undies lol best day ever scrubs is sad 
5248,0,2224496136,Thu Jun 18 09:34:25 PDT 2009,NO_QUERY,Britt_Joie,Tired....don't feel like working today....it's raining to... 
5249,0,2056780607,Sat Jun 06 11:46:50 PDT 2009,NO_QUERY,ferntreefleur,"@BobsPony cool what did it look like,shamr for the rain though "
5250,0,1679901385,Sat May 02 10:26:40 PDT 2009,NO_QUERY,nellybelly77,is hoping the sprinkles go away soon 
5251,0,2062905586,Sun Jun 07 00:41:47 PDT 2009,NO_QUERY,getvisible,"@DesignerBrands Hi mate, your by now button doesn't work on the iPhone "
5252,0,2009858682,Tue Jun 02 16:23:57 PDT 2009,NO_QUERY,jehmcfly,"@dougiemcfly please, don't go away from Brazil "
5253,0,2245302615,Fri Jun 19 15:56:33 PDT 2009,NO_QUERY,StephenieChow,Just got back from a quick ride to Stinson Beach - it is SUPER windy out there - sand all over my gear 
5254,0,2058522683,Sat Jun 06 15:06:31 PDT 2009,NO_QUERY,spwhitton,"@ViolaMaths person who gave it me assured me it'd make me cry, didn't though "
5255,0,1960584142,Fri May 29 08:11:27 PDT 2009,NO_QUERY,mainelementlove,@DonnaSpeaks I dont know  I didnt even realize it was gone  let me put it up again...darn twitter!
5256,0,2246514473,Fri Jun 19 17:42:41 PDT 2009,NO_QUERY,JimmySaunders,@conquerofawesom Hope your back is feeling better this weekend.. No fun partying with a bad back 
5257,0,2247976431,Fri Jun 19 19:54:52 PDT 2009,NO_QUERY,dareUHx,is going to stay with whitney tomorrow. &amp; is without internet. 
5258,0,1999361311,Mon Jun 01 20:05:09 PDT 2009,NO_QUERY,riotlainie,Ugh! Have the hiccups 
5259,0,1469143664,Tue Apr 07 05:22:21 PDT 2009,NO_QUERY,LeoFrankie,"mai thi communication system m� ch?a c� h?c ???c ch? n�o h?t, ch?c l?i f?i n?p gi?y tr?ng nh? h�m thi m�n Anten qu�,  :'&lt;"
5260,0,2247109768,Fri Jun 19 18:36:13 PDT 2009,NO_QUERY,CforrClemmensen,people dont take me seriously do they? 
5261,0,2064205509,Sun Jun 07 05:34:13 PDT 2009,NO_QUERY,ShanteC,"Walking to meet a special someone, I seriously want a mango passion fruit from starbucks but that means going to town or calcot "
5262,0,2202983548,Tue Jun 16 22:47:32 PDT 2009,NO_QUERY,Tj_pinkgurl,@C00L_BEANS ah I got no idea sorry 
5263,0,2192214507,Tue Jun 16 06:41:39 PDT 2009,NO_QUERY,Caateryna,@ Squigglicious SPOILARS! and holy cow thats sad to hear 
5264,0,2054659078,Sat Jun 06 07:49:38 PDT 2009,NO_QUERY,x_Maxine_x,blisss......macdonalds always does the trick ....actually soo gutted am missing the cfest the night  close to tearssssssss 
5265,0,2244101092,Fri Jun 19 14:18:11 PDT 2009,NO_QUERY,butteredninja,I really need to go do laundry...but it's hot outside.  And I need quarters.
5266,0,2204009840,Wed Jun 17 01:05:25 PDT 2009,NO_QUERY,MarkChallis,has bad kness 
5267,0,2253717720,Sat Jun 20 08:37:50 PDT 2009,NO_QUERY,AmyxLeexLover,@parawhorextwerd  that sucks!
5268,0,2255769335,Sat Jun 20 11:45:41 PDT 2009,NO_QUERY,JoeSpence,Well there goes that idea... 
5269,0,2050407131,Fri Jun 05 18:36:48 PDT 2009,NO_QUERY,Jaskowiak,I forgot my donut on national donut day. 
5270,0,1982599689,Sun May 31 11:31:53 PDT 2009,NO_QUERY,JasonSwanson,working on a nice day again and have a mega sick girl friend 
5271,0,2197317965,Tue Jun 16 13:37:39 PDT 2009,NO_QUERY,Wishme,@Jreinhold206  miss you guys already. Have a safe trip!
5272,0,1970894167,Sat May 30 05:34:34 PDT 2009,NO_QUERY,mariaeduardab,"@ddlovato yesterday &quot;sonny with a chance&quot; came to brazil, i loved it!! you're amazing &lt;3 please reply "
5273,0,2180544277,Mon Jun 15 10:36:51 PDT 2009,NO_QUERY,SaraahPcd,Don't have internet for 11 days damn 
5274,0,2238400149,Fri Jun 19 07:13:49 PDT 2009,NO_QUERY,Ginger_Billie,@imliamwalsh typica! you went like just as i was about to come and chat 
5275,0,2256780324,Sat Jun 20 13:17:35 PDT 2009,NO_QUERY,Elsiela,"Spain vs. S Africa 2-0... watching these games makes me hungry and an apple is not enough ugh.., "
5276,0,2049232550,Fri Jun 05 16:31:30 PDT 2009,NO_QUERY,PRAYERWARRIORMA,"the 2nd one this weekend ,,,wish my date was home  wanted to see Hangover o well mayb next weekend lol"
5277,0,1691743313,Sun May 03 18:31:01 PDT 2009,NO_QUERY,Lynn330,@niallok yep  but time for rounds now 
5278,0,2222004759,Thu Jun 18 06:21:02 PDT 2009,NO_QUERY,a_boOgie21,"@ToastedFrenchie i need to go shopping....publix is always really busy wen i get off work, smh "
5279,0,2327405636,Thu Jun 25 08:18:21 PDT 2009,NO_QUERY,pjournel,MacBook planté. Icône dossier ! clignotant au redémarrage. I've got a bad feeling about this. 
5280,0,1989776333,Mon Jun 01 02:46:15 PDT 2009,NO_QUERY,tove_liden,feelig really really shit  
5281,0,2208064612,Wed Jun 17 08:44:06 PDT 2009,NO_QUERY,sofsmom,"Zigs the cat @Torreviejalads, drat! you didn't win "
5282,0,2058769715,Sat Jun 06 15:35:35 PDT 2009,NO_QUERY,BananaAnna2008,My phone is being stupid again.  Say no to chocolate milk. 
5283,0,1986921485,Sun May 31 19:30:59 PDT 2009,NO_QUERY,kennedy_jane,"turns out I have an infection, no swine flu! Had to get a jab in the butt though and have to have another tomorrow. "
5284,0,2220788121,Thu Jun 18 03:58:53 PDT 2009,NO_QUERY,Anna1602,@firlachiel@gaby3101 I´m hearing your scream...stop please....wait.. sorry...it was mine 
5285,0,2299095924,Tue Jun 23 12:29:51 PDT 2009,NO_QUERY,brianjsmith,@UFLawTechServ Wish I could! Why is the travel budget always the first to be cut? 
5286,0,1986302196,Sun May 31 18:38:26 PDT 2009,NO_QUERY,gardenofliz,"@munozyvonne she does look old, much older than us!  Wish we were having our MTV Award viewing party 2night!    Miss U!!"
5287,0,1573191372,Tue Apr 21 00:05:19 PDT 2009,NO_QUERY,JavierRod,I'll die with the amount of homework I still have to do. It's so difficult not to procrastinate! 
5288,0,2260429779,Sat Jun 20 19:12:13 PDT 2009,NO_QUERY,nliskiewicz,@pskennedySOS yesss I know! I live in commerce so I'm surrounded by lots of lovely lakes. my boating plans tonight fell thru though 
5289,0,1978235831,Sat May 30 22:47:25 PDT 2009,NO_QUERY,jgrigs79,30 minute wait for my train to go back home.   Oh well.
5290,0,1557713106,Sun Apr 19 05:38:39 PDT 2009,NO_QUERY,fernsie39,@jengreaves C++ is what I do on a Sunday 
5291,0,1753909375,Sun May 10 04:04:41 PDT 2009,NO_QUERY,chelsearezz,@BurnDownParis ah cuz australians don't do anywork... and they wait to the last minute and freak out!! then i have to do it all 
5292,0,1956103749,Thu May 28 21:11:43 PDT 2009,NO_QUERY,kayvangel,@tjkelly My parents and grad school... no UMass though 
5293,0,2178503108,Mon Jun 15 07:47:50 PDT 2009,NO_QUERY,ManishaRanu,doing coursework..... 
5294,0,2231547972,Thu Jun 18 18:42:03 PDT 2009,NO_QUERY,gr8rahul,studying again 
5295,0,1791875866,Wed May 13 21:23:08 PDT 2009,NO_QUERY,taebeast,@celebrittney Brittney u r so flippin mean dude smh  lol
5296,0,1932379537,Tue May 26 21:21:03 PDT 2009,NO_QUERY,textualoffender,@rehabc The follow up post is up! But its less offending and more sarcastic this time 
5297,0,2056545802,Sat Jun 06 11:20:32 PDT 2009,NO_QUERY,poisonbullet,my nose hurts 
5298,0,2054493205,Sat Jun 06 07:28:28 PDT 2009,NO_QUERY,FaeriBex,@groovybernie i hate when that happens. if it doesn't fix itself you may need to reregister your phone 
5299,0,1469916594,Tue Apr 07 07:48:09 PDT 2009,NO_QUERY,jmscheepers,"Got home. A parcel that was meant for me was delivered to our neighbours' house, but they're not home... "
5300,0,2045602991,Fri Jun 05 10:58:07 PDT 2009,NO_QUERY,anikohar,"Giving up on goig back and taking notes until later, I think ar this point, I need to get through all the material first, then take notes "
5301,0,2187830435,Mon Jun 15 20:52:19 PDT 2009,NO_QUERY,racheeeeeeishxc,idk why but im shaking realllllly bad 
5302,0,1978854525,Sun May 31 00:42:05 PDT 2009,NO_QUERY,Kawi_rider_74,3rd race. Only placed 9th. Rode harder and faster but placed worse than 2 previous races. How does that work? UGH!! So disappointed. 
5303,0,2229306295,Thu Jun 18 15:33:12 PDT 2009,NO_QUERY,Toochie_TM,I just watched an old slideshow of the kids in pre-k omg so freaking cute. They grow up so fast 
5304,0,2058210494,Sat Jun 06 14:29:15 PDT 2009,NO_QUERY,emebeer240,watching Idol before bed. Exhausted. 7 day work week is never fun.... 
5305,0,1753135336,Sun May 10 00:16:25 PDT 2009,NO_QUERY,bubble9909,"when the hills of CALIFONIA r burin  seriously they r near my daddys house and im at his house riiight now, near LA river....im scared :'("
5306,0,1964367335,Fri May 29 14:07:28 PDT 2009,NO_QUERY,nikkijaneuk,just cried all the way through the final episode of ER... and the 'previously on ER' documentary about it! 
5307,0,1693757505,Sun May 03 23:40:08 PDT 2009,NO_QUERY,dinobonoid,@peebilicious 
5308,0,1972453691,Sat May 30 09:15:16 PDT 2009,NO_QUERY,vactress,@BBWGLORYFOXXX  I want to Gloria but it's PG. 
5309,0,2201263615,Tue Jun 16 20:01:59 PDT 2009,NO_QUERY,lucinhaayub,@tommcfly why hide behind Dougie? 
5310,0,1998246035,Mon Jun 01 18:14:04 PDT 2009,NO_QUERY,mommysbusylife,@kleysippel  but I keep thinking the word hostels sounds too much like a HORROR Flick  5 star will be fine! LOL
5311,0,1691892803,Sun May 03 18:50:07 PDT 2009,NO_QUERY,K2_is_my_prince,Just watched ellens 1000 show!!!! It was awesome... But they didn't show any JB clips. 
5312,0,2180423232,Mon Jun 15 10:27:02 PDT 2009,NO_QUERY,zombot,@odymon btw I didn't see Superbad. 
5313,0,1573505567,Tue Apr 21 01:29:28 PDT 2009,NO_QUERY,kodill,my blackberry keeps restarting by itself.. what happened to you???!!! 
5314,0,2209116110,Wed Jun 17 10:01:38 PDT 2009,NO_QUERY,ragreens,Still sick  think I will go into drexel today anyway.  This has gone on too long.
5315,0,1753202695,Sun May 10 00:33:11 PDT 2009,NO_QUERY,erinnnx3,Hurts to sit 
5316,0,1998330837,Mon Jun 01 18:22:23 PDT 2009,NO_QUERY,cjsn,"@RichmondGL I'm totally impressed by your song choice, but sadly the link doesn't work "
5317,0,1978722954,Sun May 31 00:15:07 PDT 2009,NO_QUERY,kezzi21,@jaredlunde Thats terrible. So sad to think about. 
5318,0,2048361719,Fri Jun 05 15:04:40 PDT 2009,NO_QUERY,PollyRodgers,@PeteyBennett Yeah.. i didn't change my opinion like i thought i would lol.   I hope it gets better!
5319,0,2182063250,Mon Jun 15 12:40:16 PDT 2009,NO_QUERY,wilbo421,"@tinytot9109  Good ur getting better. School was good. I was focusing more on my iPod today than school though really, lmao"
5320,0,2060360207,Sat Jun 06 18:45:37 PDT 2009,NO_QUERY,izish,"Has mono, and finally has a day off. Might have to pass on the zoo trip adventure @hoperose  be nice to stare down a tiger though."
5321,0,2012053415,Tue Jun 02 19:59:43 PDT 2009,NO_QUERY,digitaldak,"@master_sparkle shit, so i missed the beer and blog? Sigh, that sounded fun "
5322,0,2328389240,Thu Jun 25 09:31:17 PDT 2009,NO_QUERY,LeeAnneClarke,At da wic office w/ my mom I just dnt kno 
5323,0,2202388886,Tue Jun 16 21:42:46 PDT 2009,NO_QUERY,BrammyBrams,what's up w/full episodes of the closer only being avail for windows(?!) on the TNT site? NOT cool  i'm a Mac!
5324,0,2001700292,Tue Jun 02 01:46:16 PDT 2009,NO_QUERY,AmyWithAnIE,@PattiB0i Aw I really want to watch it but my speakers decided to break 10mins ago. 
5325,0,2250991457,Sat Jun 20 02:05:51 PDT 2009,NO_QUERY,nitchxo,@KellyRuthxo yeah I am  bored already! I want my hair done
5326,0,2243721426,Fri Jun 19 13:48:51 PDT 2009,NO_QUERY,fiofo,"I really want a shot of flaming sambuca, but I'm not allowed to start fires in the flat "
5327,0,1827997369,Sun May 17 11:52:49 PDT 2009,NO_QUERY,filthliesgreed,narrowly escaped the beach thank god da kines soon followed by who knows what wish i could skate tonight 
5328,0,2226713420,Thu Jun 18 12:17:34 PDT 2009,NO_QUERY,skdev,Light gayee  #Pakcricket
5329,0,2072146121,Sun Jun 07 20:28:59 PDT 2009,NO_QUERY,mariiahtaylorr,love nate..sorry tommy you can't jerk  haha
5330,0,1936093984,Wed May 27 07:26:39 PDT 2009,NO_QUERY,taliasmommy,ugh...my baby has a fever 
5331,0,1678358954,Sat May 02 06:26:59 PDT 2009,NO_QUERY,paulina1,"I just dropped my 3rd cup of coffee on the table, &amp; it spilled all over when the cup broke  Had 2 clean up a mess. &amp; i'm 1 cup short n ..."
5332,0,1686613111,Sun May 03 06:08:17 PDT 2009,NO_QUERY,Kaay,"was in a good studying mood earlier, until i got interrupted by @susiee on skype. now i don't wanna "
5333,0,1676840629,Fri May 01 23:24:04 PDT 2009,NO_QUERY,nshah23,@rileyanneoh  i am sad to hear that. You are a really good friend Riley.
5334,0,2324778582,Thu Jun 25 04:01:21 PDT 2009,NO_QUERY,gogoshar,is going to drag myself out the door and go to work 
5335,0,1754197044,Sun May 10 05:22:32 PDT 2009,NO_QUERY,allieconrad,sigh. another eventing death  RIP Bailey Wick (Pdutty is apparently ok physically)
5336,0,2177921421,Mon Jun 15 06:55:13 PDT 2009,NO_QUERY,kdem,@demdi i will! Too bad it looks like it's going to rain 
5337,0,2058285913,Sat Jun 06 14:38:13 PDT 2009,NO_QUERY,RWFerris,Correction us = sad. Told you I am not awake. 
5338,0,1980637715,Sun May 31 07:17:04 PDT 2009,NO_QUERY,Beautiful_Marie,I had a dream he was here and everything was okay now I woke up and he's not  officially missin lamott
5339,0,2176032505,Mon Jun 15 02:42:57 PDT 2009,NO_QUERY,Paull2510,@moanyboot yes exciting as ever lol though not getting a tan today 
5340,0,2324820478,Thu Jun 25 04:07:21 PDT 2009,NO_QUERY,Saf74,"@mattjones Yes, Dr Strangelove was great! S&amp;S are showing so many things... Wish I could see Lyon's films tonight but I have to work "
5341,0,2060541246,Sat Jun 06 19:05:55 PDT 2009,NO_QUERY,katlyn0205,@kindadan I would if I didn't have to work in the morning  
5342,0,1972702410,Sat May 30 09:43:33 PDT 2009,NO_QUERY,mikeymaus,"uploading pix to my friendster account... love to see my lovables summer pix, really miss that moment... "
5343,0,2321938299,Wed Jun 24 21:47:48 PDT 2009,NO_QUERY,alison_li,"Oh my god my eyes, arms, wrists THE WHOLE BODY hurrrrts "
5344,0,1676732184,Fri May 01 23:00:06 PDT 2009,NO_QUERY,anteater_lover,Going to bed 
5345,0,2193948904,Tue Jun 16 09:08:35 PDT 2009,NO_QUERY,salmonpuff,I have been rushing around ALL day and haven't stopped yet  Bin bags ahoy!
5346,0,1553332336,Sat Apr 18 13:59:07 PDT 2009,NO_QUERY,josafiend,No signal in the academy  papa roach fuckin owned! Had to escape the pit before CMB moment lol
5347,0,1980279150,Sun May 31 06:16:10 PDT 2009,NO_QUERY,Cpt_Oblivious,@sky14kemea but the cold makes my head cold. That's not good 
5348,0,1693116941,Sun May 03 21:36:35 PDT 2009,NO_QUERY,alijog,People I actually know are disappearing from Twitter daily...     Even the one friend who told me I should get one!
5349,0,2236191188,Fri Jun 19 03:04:36 PDT 2009,NO_QUERY,Danik132,@shaundiviney noo it wont let me soooooooooo unfair i logged on at like 6 
5350,0,2283792313,Mon Jun 22 13:04:28 PDT 2009,NO_QUERY,nikilovexo,tired  at the hospital  
5351,0,1469724135,Tue Apr 07 07:13:57 PDT 2009,NO_QUERY,mdmcaus,"I am equipped with new music, including the Best Of Meatloaf w/ 12m &quot;I Would Do...&quot; - Couldn't find 17m version  - wooha"
5352,0,1835897383,Mon May 18 06:58:35 PDT 2009,NO_QUERY,gjank617,"have Lane's endo appt. today - keep fingers crossed that her H1C is low, have doubts though "
5353,0,1972320195,Sat May 30 09:00:17 PDT 2009,NO_QUERY,leannemelvin,is gutted she had to spennd this sunny day in work! 
5354,0,2195640599,Tue Jun 16 11:24:21 PDT 2009,NO_QUERY,sammisan,"stole the computer while Dusty's out shopping. Huzzah? tbh today we got slammed pretty hard. Forgot an order, haha. "
5355,0,1984915976,Sun May 31 16:03:42 PDT 2009,NO_QUERY,ericmblog,". @saburitz turned the crockpot on before we left, but forgot to plug it in… no food for us "
5356,0,2223406706,Thu Jun 18 08:14:06 PDT 2009,NO_QUERY,Kelsianluvsgym,"Bored to death, school got out yesterday and I have nothing to do!  "
5357,0,1962839402,Fri May 29 11:46:12 PDT 2009,NO_QUERY,Misss_T,I'm suppose to get up to go find sumthin to wear tomorrow but I can't get up 
5358,0,1932316479,Tue May 26 21:13:45 PDT 2009,NO_QUERY,j3r3bear,JUST figured out how to check my replies...i'm such a dork lol. I apologize for not responding to some of the tweets you guys left me! 
5359,0,2194382447,Tue Jun 16 09:43:14 PDT 2009,NO_QUERY,jwing04,"I just got done driving for the first time, OMG I SUCK!!!!!!!! Soo nervous to drive again! "
5360,0,2296172931,Tue Jun 23 08:51:23 PDT 2009,NO_QUERY,yanhui_isdope,@m_isme  im feeling better after sleeping for the whole day... are you asleep now?? I MISS YOU.
5361,0,1964849890,Fri May 29 14:54:39 PDT 2009,NO_QUERY,Tsela,Using a temporary mouse since my trackball is breaking down. I can feel the RSI crawling up my wrist already  .
5362,0,2265740735,Sun Jun 21 07:12:59 PDT 2009,NO_QUERY,madaboutdance,"@adammshankman Hey Adam, you can't be permanent judge... then you'd never be able to choreograph  #sytycd"
5363,0,2233737526,Thu Jun 18 21:49:15 PDT 2009,NO_QUERY,avliyaASYA,Dunno...I guess not  I'll go to bf tomorrow hahaha @itsmegrasha
5364,0,2002825294,Tue Jun 02 05:15:12 PDT 2009,NO_QUERY,ckapell,I'm certain that I should never have to leave a bah. So how come I has to?  
5365,0,2046731247,Fri Jun 05 12:36:34 PDT 2009,NO_QUERY,JLovFab,GRADUATION TOADY!!!!!! 
5366,0,1695722666,Mon May 04 06:48:10 PDT 2009,NO_QUERY,rebeccaclaire,@Silveysurfer they also removed the family photos &amp; story from the menu.  I loved that part! Still WAY better than Knoxville Italian.
5367,0,2236391200,Fri Jun 19 03:35:23 PDT 2009,NO_QUERY,cerithaeron,@richardlai are you being paid by apple to make me want to buy one!?!? Can't afford it 
5368,0,2224156350,Thu Jun 18 09:09:22 PDT 2009,NO_QUERY,0OoCHLOEoO0,tommorows friday yaay!im sooooo bored right know 
5369,0,1680269251,Sat May 02 11:17:33 PDT 2009,NO_QUERY,hildymusic,"So, I went scuba diving in the Caymans and got &quot;the bends&quot; and had to go into the decompression chamber for 5 hours!! not fun "
5370,0,2195717377,Tue Jun 16 11:30:30 PDT 2009,NO_QUERY,xlii242,"@Control__Freak Place called DROP in Osaka somewhere, so unfortunately will miss the LBT. gutted man. really wanted to go. "
5371,0,2054036626,Sat Jun 06 06:23:35 PDT 2009,NO_QUERY,vionaayu,"Goshhhh, jangan skt dong pleaseee  http://myloc.me/2MV8"
5372,0,2194414860,Tue Jun 16 09:45:50 PDT 2009,NO_QUERY,EvonMichelle,Forgot my phone at home today 
5373,0,1680772977,Sat May 02 12:27:44 PDT 2009,NO_QUERY,skywash,Closed 
5374,0,2185590831,Mon Jun 15 17:36:39 PDT 2009,NO_QUERY,ozphantomwicked,@Alexrich1  I laid out...fell asleep....now I have lobster-ness 
5375,0,1983765560,Sun May 31 13:47:34 PDT 2009,NO_QUERY,snapaxle,How have I only been at work for three hours? It feels like six 
5376,0,1826277633,Sun May 17 08:07:29 PDT 2009,NO_QUERY,newkids33,@NKANGEL74 its a shame we won't be able to see jon singing as there was no pics or video's allowed  
5377,0,1980849307,Sun May 31 07:49:47 PDT 2009,NO_QUERY,nikegirl920,Doing homework  school sucks!
5378,0,2000768879,Mon Jun 01 22:54:59 PDT 2009,NO_QUERY,Three_Amigos,@taylorswift13 - Congrats! I can't even figure out how to make it not blurry. 
5379,0,2244159968,Fri Jun 19 14:22:52 PDT 2009,NO_QUERY,MPisthename,Need to makes a doc appointment I found a lump In jaw/neck area and it hurts 
5380,0,1695647009,Mon May 04 06:37:52 PDT 2009,NO_QUERY,ToriMichel,@KeepEmCookin Question for you... can stress re-awaken PTL? Yesterday was an emotional day and today I'm crampy 
5381,0,1824635582,Sun May 17 02:14:59 PDT 2009,NO_QUERY,stotesperson, Driving Lizzie to the airport. Say good bye Lizzie.
5382,0,2055380993,Sat Jun 06 09:12:41 PDT 2009,NO_QUERY,Jenks1983,@realpandora unfortunately i'm not so lucky 
5383,0,2260616352,Sat Jun 20 19:30:19 PDT 2009,NO_QUERY,yelocab,Turned on the air conditioner just a few min ago. Now I can no longer feel morally superior to everyone else. 
5384,0,1558205708,Sun Apr 19 07:37:48 PDT 2009,NO_QUERY,SamBuckingham,@briten877 Cool! You haven't commented on mine  [You haven't filled out your profile info either!]
5385,0,2186269774,Mon Jun 15 18:35:54 PDT 2009,NO_QUERY,spoonman93,"@elishacuthbert its raining since this afternoon, very borring "
5386,0,1989299184,Mon Jun 01 01:02:17 PDT 2009,NO_QUERY,LibethDominguez,Me sad cus i didn't finish watching the machinist 
5387,0,2179492126,Mon Jun 15 09:10:39 PDT 2009,NO_QUERY,sarahgrace1220,@DavidArchie i just flew this morning! but it wasnt long enough that i got to sleep alot  where are flying to? back home? *&lt;3.SA.&lt;3*
5388,0,1825062462,Sun May 17 04:10:33 PDT 2009,NO_QUERY,CelineFitz,Also chervil looking a bit tired. 
5389,0,1468035748,Mon Apr 06 23:22:33 PDT 2009,NO_QUERY,TGaucho,"@SLessard But, but, but . . I wanna listen to the masters too!  "
5390,0,1933188574,Tue May 26 23:13:39 PDT 2009,NO_QUERY,friedricenpasta,"@YoungJizzo every time i see you i invite u over. ur in the mcdonalds line, or @ dennys or @???  lol come over anytime! (w ur report card)"
5391,0,2257925075,Sat Jun 20 15:06:45 PDT 2009,NO_QUERY,iamnaor,@mandydob yesss 
5392,0,2063750941,Sun Jun 07 03:56:01 PDT 2009,NO_QUERY,disco_diva78,"@thefeeling  Oh I am sooo gutted I can't be there tonight Guys  Hope you have a fantastic set, enjoy!! xxxxx"
5393,0,2068089132,Sun Jun 07 13:28:50 PDT 2009,NO_QUERY,NomineBovis,"Every time I lay outside to read and have a nice lazy afternoon, the bugs come out and want to feast on me. "
5394,0,1968171255,Fri May 29 20:53:57 PDT 2009,NO_QUERY,MyInnerJuCJuice,@NickyMcB I miss you and I don't know why @qnslipstream is your new BFF but I miss the old us...b4 you became ONJ... 
5395,0,1962683562,Fri May 29 11:27:36 PDT 2009,NO_QUERY,emilybetty,I really miss Sebastian 
5396,0,2199432746,Tue Jun 16 17:29:40 PDT 2009,NO_QUERY,lilcutay,ahahaha lol this is stupid and im bored 
5397,0,1983327318,Sun May 31 12:56:44 PDT 2009,NO_QUERY,sunnyfranklin,@cplaird It is!  But they are airing the final three episodes on Saturdays... starting yesterday. It's ok. Watched it on abc.com.
5398,0,2006895039,Tue Jun 02 11:50:36 PDT 2009,NO_QUERY,420thoughts,@ImTribute me too. I'm worried now. some douchebag has reuploaded 2 of his videos. he calls him mean names tho. 
5399,0,2051892729,Fri Jun 05 23:04:38 PDT 2009,NO_QUERY,cdolwagen,Creative juices seem to have dried up.  Need a random topic to bust writers block!
5400,0,2324870045,Thu Jun 25 04:14:33 PDT 2009,NO_QUERY,worthyashes,Saw a Bugatti Veyron in the wild (well on the A283 just outside Midhurst) last night. You know what? Not so sexy in real life 
5401,0,1992167405,Mon Jun 01 08:18:54 PDT 2009,NO_QUERY,plaintruthiness,@exalted719 @johnsancheznyc too late. he put his coveralls on 
5402,0,1990444539,Mon Jun 01 04:53:21 PDT 2009,NO_QUERY,brydiekennedy,"@_megzy YES PLEASE, HELLLO DREAM COME TRUE! (L) i met a boy on saturday who had met daniel radcliffe, i kissed his hand! lucky man "
5403,0,2222328887,Thu Jun 18 06:49:47 PDT 2009,NO_QUERY,katie_snyds,thought work was insane yesterday 
5404,0,1469232657,Tue Apr 07 05:41:59 PDT 2009,NO_QUERY,sumienia,i'm filled with anguish because i'm not outside now when the sun is shining. damn!! i think about go out and do something. BUT WHAT!? 
5405,0,1955790610,Thu May 28 20:37:47 PDT 2009,NO_QUERY,jokai82,home.... bored... should probably start studying for provincials.... nah.... 11 days to go... than provincials 
5406,0,1573794997,Tue Apr 21 02:53:46 PDT 2009,NO_QUERY,BobbyWick,I'm tired but not enough to sleep 
5407,0,2218982705,Wed Jun 17 23:32:44 PDT 2009,NO_QUERY,MissSimplicity,Can't wait to go hoooooooome.  I still have tutoring  though. 
5408,0,2186930782,Mon Jun 15 19:32:37 PDT 2009,NO_QUERY,bashncrash,gaa!!!! i might be leaving my school for sure!!! thats not good!!! ugh! diabetes crap and exams this week! not funn at all!!! 
5409,0,1975190423,Sat May 30 14:38:13 PDT 2009,NO_QUERY,shay611,"@patryklarney tell me about it. i just worked a 70 hour week.  i need some grass, a blanket and you and your guitar!"
5410,0,2207114752,Wed Jun 17 07:30:17 PDT 2009,NO_QUERY,ninobatista,"Yep. Worst morning in a long time. If you see my wife, be sweet to her. Her morning was no better. "
5411,0,2230704322,Thu Jun 18 17:29:18 PDT 2009,NO_QUERY,casscatt,"sleeping now, exam in the am.. "
5412,0,2228110063,Thu Jun 18 14:01:57 PDT 2009,NO_QUERY,musicISlifexo,wisdom teeth surgery tomorrow 
5413,0,2219315051,Thu Jun 18 00:15:41 PDT 2009,NO_QUERY,brightondoll,@Kuriboi2k6 lol I have like this giant sheet on me and I'm still shivering 
5414,0,2250106772,Fri Jun 19 23:43:10 PDT 2009,NO_QUERY,siaan,@redvers he never cried thru pain but he was crying and i had to dress him  poor daddy xxx
